"id"	"station"	"year"	"month"	"max temp"	"min temp"	"air frost days"	"rain"	"sun hours"	
33717	36	1941	6	13.6	7.8	0	12.8	"---"	
33718	36	1941	7	15.5	9.9	0	50.4	"---"	
33719	36	1941	8	15	9.6	0	104.8	"---"	
33720	36	1941	9	15.2	9.8	0	39.5	"---"	
33721	36	1941	10	11.8	5.2	2	88.2	"---"	
33722	36	1941	11	9	4.6	2	81.6	"---"	
33723	36	1941	12	7.7	2.7	3	52.6	"---"	
33724	36	1942	1	4.5	0	14	111	"---"	
33725	36	1942	2	4.7	-0.6	15	58.1	"---"	
33726	36	1942	3	5.9	1.1	10	31.1	"---"	
33727	36	1942	4	9.5	3.4	2	24.5	"---"	
33728	36	1942	5	11.3	4.3	2	49.8	"---"	
33729	36	1942	6	13.5	7	0	24.8	"---"	
33730	36	1942	7	15.9	9	0	98.1	"---"	
33731	36	1942	8	15.5	10.2	0	43.5	"---"	
33732	36	1942	9	14.4	7.4	0	81.7	"---"	
33733	36	1942	10	11	5.1	0	109.1	"---"	
33734	36	1942	11	8.6	3.2	3	34.4	"---"	
33735	36	1942	12	7.9	3	6	91.3	"---"	
33736	36	1943	1	6.4	1.8	6	58.9	"---"	
33737	36	1943	2	8.7	2.2	3	83.1	"---"	
33738	36	1943	3	9.1	3	4	26.8	"---"	
33739	36	1943	4	11.3	4.2	2	63.5	"---"	
33740	36	1943	5	11.8	5.3	1	56.4	"---"	
33741	36	1943	6	14.4	8.1	0	44.7	"---"	
33742	36	1943	7	15.4	8.9	0	89	"---"	
33743	36	1943	8	14.9	8.2	0	84.7	"---"	
33744	36	1943	9	14.2	8	0	90	"---"	
33745	36	1943	10	12.9	7.6	0	43.1	"---"	
33746	36	1943	11	8.1	3.2	1	103.8	"---"	
33747	36	1943	12	7.2	2.3	3	51.6	"---"	
33748	36	1944	1	7.1	1.5	8	92.9	"---"	
33749	36	1944	2	6.6	1	8	50.6	"---"	
33750	36	1944	3	7.2	1.1	12	67.9	"---"	
33751	36	1944	4	10.1	4.5	2	51.9	"---"	
33752	36	1944	5	11.3	5.9	0	60.9	"---"	
33753	36	1944	6	13.3	7.7	0	75	"---"	
33754	36	1944	7	14.7	10.4	0	34.8	"---"	
33755	36	1944	8	16.8	10.2	0	40.2	"---"	
33756	36	1944	9	13.6	7	0	77.9	"---"	
33757	36	1944	10	11.2	5.5	0	76.1	"---"	
33758	36	1944	11	6.9	1.7	4	107.4	"---"	
33759	36	1944	12	6.2	1.4	7	79.5	"---"	
33760	36	1945	1	3.7	-2.5	23	93.1	"---"	
33761	36	1945	2	8.1	2.3	4	48.9	"---"	
33762	36	1945	3	10.4	4.4	0	29.2	88.1	
33763	36	1945	4	10.7	4.1	2	44.7	136.6	
33764	36	1945	5	11.5	5.8	0	64.3	165.3	
33765	36	1945	6	14.5	8.2	0	72.9	183.8	
33766	36	1945	7	16.7	10.9	0	73.9	108	
33767	36	1945	8	16.1	9.5	0	59.3	132.5	
33768	36	1945	9	15.2	8.4	0	63.5	131.7	
33769	36	1945	10	13.2	7.3	1	95.1	68.1	
33770	36	1945	11	10.3	6	0	31.7	41.2	
33771	36	1945	12	8.1	2.5	3	137.4	23.1	
33772	36	1946	1	6.5	1.6	6	34.1	65.1	
33773	36	1946	2	6.4	0.4	10	82.8	68.2	
33774	36	1946	3	8	1.9	6	40.8	89.5	
33775	36	1946	4	11.4	3.6	2	31.6	151.8	
33776	36	1946	5	11.5	5	1	35.6	200.8	
33777	36	1946	6	14.7	7.4	0	69.3	183.4	
33778	36	1946	7	16.6	10.5	0	87.8	138	
33779	36	1946	8	16.1	8.7	0	50.4	197.8	
33780	36	1946	9	15	8.8	0	54.7	129.3	
33781	36	1946	10	11.3	6.1	1	9.7	78.3	
33782	36	1946	11	9.3	3.9	6	107	33.1	
33783	36	1946	12	6.9	1.3	7	48.2	45.4	
33784	36	1947	1	5.9	1.6	4	75.1	46.1	
33785	36	1947	2	2.2	-2.9	24	36.4	62.7	
33786	36	1947	3	"---"	-2.5	17	43.9	127.6	
33787	36	1947	4	"---"	2.9	5	46	141	
33788	36	1947	5	"---"	6.1	0	31.4	176.8	
33789	36	1947	6	"---"	8	0	64.4	121.9	
33790	36	1947	7	"---"	10	0	22.4	195.1	
33791	36	1947	8	18.3	11	0	1.4	248.4	
33792	36	1947	9	15	8.3	0	98.9	118.1	
33793	36	1947	10	12.5	7.4	0	41.1	74.7	
33794	36	1947	11	7.6	2.3	8	128.3	49.3	
33795	36	1947	12	7.1	2.3	8	89.7	28.7	
33796	36	1948	1	5.2	0.6	10	100.3	47.9	
33797	36	1948	2	6.4	1.8	2	58.2	79	
33798	36	1948	3	10.4	3.4	2	27.2	171.3	
33799	36	1948	4	10.2	3.5	5	41.2	163.6	
33800	36	1948	5	11.6	4.5	4	42.8	252.9	
33801	36	1948	6	13.8	8.1	0	72.9	184.4	
33802	36	1948	7	15.5	9.5	0	44.1	147.7	
33803	36	1948	8	14.2	9.9	0	74.6	83.6	
33804	36	1948	9	14.4	8	1	78.7	133.2	
33805	36	1948	10	10.6	4.7	5	110	81.6	
33806	36	1948	11	9.8	3.9	6	55.8	59.3	
33807	36	1948	12	8	4.1	1	75.7	48.9	
33808	36	1949	1	7.2	1.1	13	101.4	39.4	
33809	36	1949	2	8.1	1.4	7	53.1	114.8	
33810	36	1949	3	6.8	1.5	9	88.5	85.5	
33811	36	1949	4	11.4	3.6	6	44.4	131.9	
33812	36	1949	5	12.2	5.5	0	50.3	191.5	
33813	36	1949	6	14.5	6.4	0	35.5	244.5	
33814	36	1949	7	16.6	9.5	0	17.4	154.4	
33815	36	1949	8	15.9	10.2	0	100	117.5	
33816	36	1949	9	15.3	10.1	0	60.4	98.9	
33817	36	1949	10	12.8	7.4	2	29.3	96.4	
33818	36	1949	11	9.6	3.9	3	72.2	56.5	
33819	36	1949	12	6.4	0.9	7	98.9	34.7	
33820	36	1950	1	7	2.8	4	88	46.9	
33821	36	1950	2	6	-0.1	11	48.2	87.4	
33822	36	1950	3	9.2	3.3	5	66.3	108.9	
33823	36	1950	4	9.1	2.2	5	62	170.9	
33824	36	1950	5	11.7	5	1	18.4	198.1	
33825	36	1950	6	15.9	8.4	0	49.7	158.6	
33826	36	1950	7	15.8	10.2	0	90.3	163.3	
33827	36	1950	8	16.6	10.9	0	87.3	187.8	
33828	36	1950	9	13.8	8	0	122.2	117.6	
33829	36	1950	10	11.8	6	1	44.4	106.2	
33830	36	1950	11	7.1	2.1	7	104.3	67.3	
33831	36	1950	12	3.8	-1.1	19	115.7	24.2	
33832	36	1951	1	5	1	8	66.4	60.9	
33833	36	1951	2	5.6	0.6	8	88.1	56.2	
33834	36	1951	3	6	0.6	14	92.7	102.1	
33835	36	1951	4	7.9	1.3	7	62.3	161.4	
33836	36	1951	5	10.1	4.7	2	11.6	200	
33837	36	1951	6	13.1	6.7	0	21.2	180.5	
33838	36	1951	7	16	10	0	94.2	121.6	
33839	36	1951	8	15.4	9.7	0	75.4	145.7	
33840	36	1951	9	14.6	9.3	0	36.6	138	
33841	36	1951	10	12.6	7.9	1	48.6	83.6	
33842	36	1951	11	9.4	4.5	2	129.6	50	
33843	36	1951	12	6.7	1.8	9	61.9	51.8	
33844	36	1952	1	3.9	-1.6	21	93.3	63.9	
33845	36	1952	2	5.7	0	15	61.8	72.3	
33846	36	1952	3	7.6	2.6	2	71.2	122.7	
33847	36	1952	4	10.9	4.5	1	12.4	177.5	
33848	36	1952	5	12	7	0	46	115.2	
33849	36	1952	6	13.6	6.9	0	74.2	136	
33850	36	1952	7	15.7	9.3	0	40.7	166.1	
33851	36	1952	8	15.1	9.9	0	88.4	107.6	
33852	36	1952	9	11.9	6	0	62.1	94.3	
33853	36	1952	10	10.3	5.4	2	88.6	96.1	
33854	36	1952	11	6.2	0.7	11	90.6	55.3	
33855	36	1952	12	5.5	0.6	13	92	29.2	
33856	36	1953	1	7	2.4	7	71.2	31.6	
33857	36	1953	2	7.5	2	5	39.6	84.1	
33858	36	1953	3	9.4	2.4	4	32.1	151.2	
33859	36	1953	4	8.5	1.7	9	54.4	163.9	
33860	36	1953	5	12.3	6.1	0	65	149.2	
33861	36	1953	6	13.9	8.8	0	41.7	136.9	
33862	36	1953	7	15.1	9.8	0	104.6	98.7	
33863	36	1953	8	16.4	9.7	0	73.1	155.4	
33864	36	1953	9	15.2	10.1	0	53.1	115.5	
33865	36	1953	10	12.4	7.8	0	29.8	92.5	
33866	36	1953	11	9.9	4.7	0	62.8	55.8	
33867	36	1953	12	8.1	3.7	2	58.5	41.8	
33868	36	1954	1	5.8	1.5	6	47.2	29.3	
33869	36	1954	2	5.1	0.6	10	47.8	77.8	
33870	36	1954	3	7	2.2	4	53.9	102.6	
33871	36	1954	4	10.2	3.1	3	28	210.3	
33872	36	1954	5	11.5	5.8	1	69.4	138.2	
33873	36	1954	6	13.5	8.1	0	86.7	117.8	
33874	36	1954	7	15	9.2	0	78.9	154.6	
33875	36	1954	8	15	9.5	0	59.7	115.4	
33876	36	1954	9	13.3	6.8	1	69.6	132	
33877	36	1954	10	11.7	5.6	0	143.9	92.8	
33878	36	1954	11	8.4	3.2	2	113.6	42	
33879	36	1954	12	7.4	2.3	7	139.4	21.5	
33880	36	1955	1	4.3	-0.5	13	94.1	30.4	
33881	36	1955	2	3.1	-2.4	22	79.4	84.5	
33882	36	1955	3	6.2	0.6	10	41.6	113.1	
33883	36	1955	4	11.3	4.1	2	33.5	177.1	
33884	36	1955	5	10.2	3.5	2	64.9	207.2	
33885	36	1955	6	13.8	7.1	0	14.5	220.1	
33886	36	1955	7	18.1	9.8	0	9	200.6	
33887	36	1955	8	17.3	11.1	0	14.6	128.2	
33888	36	1955	9	15.9	9.1	0	82.6	133.6	
33889	36	1955	10	10.7	4.8	3	103.7	72	
33890	36	1955	11	9.7	4.4	2	58.6	47.3	
33891	36	1955	12	5.9	0.3	9	123.5	31.1	
33892	36	1956	1	4.8	-0.8	15	138.2	37	
33893	36	1956	2	5	-1	16	46.8	55.4	
33894	36	1956	3	6.6	2	5	41.3	96.6	
33895	36	1956	4	8.5	1.2	11	42.9	185.8	
33896	36	1956	5	13.2	6.1	0	36.2	170.6	
33897	36	1956	6	13	6.8	0	60.6	170.4	
33898	36	1956	7	14.8	9.2	0	91.9	145.8	
33899	36	1956	8	13.8	7.7	0	70	145.8	
33900	36	1956	9	13.8	9.1	0	48	79	
33901	36	1956	10	11.3	5.8	0	69.4	97.3	
33902	36	1956	11	8.8	3.7	3	93.1	30	
33903	36	1956	12	7.9	2.7	1	87	22.4	
33904	36	1957	1	7.6	1.9	5	78.1	54	
33905	36	1957	2	6	0.3	8	30.4	83.3	
33906	36	1957	3	9.2	4.2	1	88.3	90	
33907	36	1957	4	10.8	3.4	2	26.2	181.9	
33908	36	1957	5	10.9	4.6	2	33.7	176.5	
33909	36	1957	6	14.2	6.8	0	77.1	189	
33910	36	1957	7	14.2	9.9	0	102.2	74	
33911	36	1957	8	14.7	9.7	0	130.2	125.9	
33912	36	1957	9	12.7	7.3	0	82.6	112.4	
33913	36	1957	10	12.2	5.7	0	51.4	83.9	
33914	36	1957	11	8.8	3.9	2	54.6	35.6	
33915	36	1957	12	6.4	1.7	6	102.6	47.6	
33916	36	1958	1	5.2	-0.9	15	104.1	34.8	
33917	36	1958	2	5.1	-1.1	17	127.2	61.7	
33918	36	1958	3	4.7	-0.2	14	74.5	105	
33919	36	1958	4	9.6	2.6	3	37.6	156.8	
33920	36	1958	5	10.5	4.1	0	82.6	212	
33921	36	1958	6	13.3	8.2	0	23.1	160.4	
33922	36	1958	7	15.7	9.5	0	54.4	163	
33923	36	1958	8	15.1	10.2	0	81.1	102.1	
33924	36	1958	9	15.2	10.4	0	21.4	138.7	
33925	36	1958	10	12.7	6.9	0	88.4	101.5	
33926	36	1958	11	9.8	3.5	4	34.2	69.8	
33927	36	1958	12	6.3	1.5	8	87.2	24.7	
33928	36	1959	1	3.6	-2.3	25	192.9	60.5	
33929	36	1959	2	7.8	1.4	6	8.5	98.6	
33930	36	1959	3	8.6	3.3	3	42.5	106.1	
33931	36	1959	4	10.2	4	1	49.2	151.3	
33932	36	1959	5	12.3	6.5	2	38.5	134.4	
33933	36	1959	6	15.1	8.2	0	37	205.2	
33934	36	1959	7	16.6	10.9	0	68.8	110.2	
33935	36	1959	8	17.1	10.7	0	50.3	121.6	
33936	36	1959	9	15.8	8.9	0	26.3	148.7	
33937	36	1959	10	13.1	8.3	0	101.8	101.7	
33938	36	1959	11	9.6	4.4	1	108.5	66	
33939	36	1959	12	7.3	3.1	2	79.7	19.5	
33940	36	1960	1	5.9	0.5	8	93.1	55.2	
33941	36	1960	2	5.1	-1	15	135.4	91	
33942	36	1960	3	6.8	2.8	5	27.2	75.1	
33943	36	1960	4	10.5	4.8	0	46.2	126.4	
33944	36	1960	5	13.2	6.8	1	15.1	212.8	
33945	36	1960	6	16	9.2	0	48.6	196.1	
33946	36	1960	7	15.8	10	0	73.5	190.9	
33947	36	1960	8	15	9.2	0	98.6	130.9	
33948	36	1960	9	14.3	8.2	0	62.4	133.4	
33949	36	1960	10	11	8	0	76.5	45.5	
33950	36	1960	11	8.8	4.2	1	64.1	57.2	
33951	36	1960	12	5.6	1	7	68.8	58.6	
33952	36	1961	1	5.5	0.9	9	61.8	50.8	
33953	36	1961	2	7.9	2.3	8	56.2	77.7	
33954	36	1961	3	10.5	3.6	5	51.3	109.5	
33955	36	1961	4	9.4	3.6	6	55.1	144	
33956	36	1961	5	11.5	5.5	1	32.4	177.6	
33957	36	1961	6	14.6	7.8	0	33.4	148	
33958	36	1961	7	14.7	9.4	0	62.5	73.9	
33959	36	1961	8	15.8	9.3	0	73.9	153	
33960	36	1961	9	15.1	9.1	0	65	130.7	
33961	36	1961	10	11.8	7.6	0	68.7	96.1	
33962	36	1961	11	7.5	1.6	8	48.8	71.6	
33963	36	1961	12	4.6	-1.1	17	73.3	38.3	
33964	36	1962	1	6.1	0.9	8	75.1	57.3	
33965	36	1962	2	6.8	1.2	7	64.5	77.2	
33966	36	1962	3	4.8	-1.3	12	74.6	125.9	
33967	36	1962	4	8.6	2.1	8	62.5	197	
33968	36	1962	5	10.3	4.8	1	50.7	114.2	
33969	36	1962	6	14.7	7.7	1	54.6	160.6	
33970	36	1962	7	13.7	8.7	0	33.1	120.7	
33971	36	1962	8	14.2	7.9	0	119.5	146	
33972	36	1962	9	12.7	7.4	0	55.9	80	
33973	36	1962	10	12.1	7.2	1	37.1	81.1	
33974	36	1962	11	7.2	2.7	10	69.8	34.7	
33975	36	1962	12	6	1	12	104.6	30.1	
33976	36	1963	1	3.2	-2.3	15	38.2	37.8	
33977	36	1963	2	4.1	-1.1	17	20.9	83.7	
33978	36	1963	3	7.7	2.9	2	59.2	107.6	
33979	36	1963	4	9.6	3.6	3	27.9	155.5	
33980	36	1963	5	11.5	4.7	0	52.5	168.7	
33981	36	1963	6	14	8.5	0	64.8	136.2	
33982	36	1963	7	14.9	8.7	0	38.2	162.4	
33983	36	1963	8	14.1	9.2	0	135.4	102.3	
33984	36	1963	9	14	8.2	0	70	131.3	
33985	36	1963	10	12	6.2	0	47.8	78.2	
33986	36	1963	11	7.9	3.2	11	125.8	41.6	
33987	36	1963	12	5.9	1.6	10	29.1	30.1	
33988	36	1964	1	7.5	2.5	3	28.7	45.7	
33989	36	1964	2	6.4	2.4	4	55	58	
33990	36	1964	3	6.7	2.3	3	32.5	82.2	
33991	36	1964	4	10.6	3.7	3	27.3	127	
33992	36	1964	5	12.2	6.7	0	41	114.3	
33993	36	1964	6	14.7	7.2	0	52.4	164.4	
33994	36	1964	7	15.9	8.7	0	40.2	170.7	
33995	36	1964	8	14.8	8.6	0	139.9	109.6	
33996	36	1964	9	13.5	7.6	0	117.6	103.6	
33997	36	1964	10	11.2	5.5	1	47.3	85.7	
33998	36	1964	11	9.1	3.5	3	63.5	50.3	
33999	36	1964	12	5.6	0.2	10	74.7	41.3	
34000	36	1965	1	5.1	-0.2	13	90.7	51.3	
34001	36	1965	2	6.4	1.7	8	44.6	38	
34002	36	1965	3	6.7	0.7	12	23.8	119.9	
34003	36	1965	4	9.8	2.7	3	69.9	168.4	
34004	36	1965	5	10.5	5.8	1	59.6	103.6	
34005	36	1965	6	14	8.5	0	40	111.4	
34006	36	1965	7	12.9	7.7	0	98.4	118	
34007	36	1965	8	15	8.8	0	56.1	138	
34008	36	1965	9	13.5	8.6	0	103.1	81.8	
34009	36	1965	10	12.1	7.6	0	55.7	116.7	
34010	36	1965	11	6.1	0.9	10	86.7	50.1	
34011	36	1965	12	4.5	-0.3	15	96.1	28.4	
34012	36	1966	1	5.1	1.3	10	45.5	20.6	
34013	36	1966	2	5.4	1.2	12	67.1	61.7	
34014	36	1966	3	8.3	2.2	8	80.7	107.2	
34015	36	1966	4	7.5	2	10	13.2	146.9	
34016	36	1966	5	11.9	5	0	68.1	199.1	
34017	36	1966	6	14.3	9.5	0	106.5	94.9	
34018	36	1966	7	15.6	8.5	0	86.5	162.5	
34019	36	1966	8	14.8	8.9	0	86.2	143.2	
34020	36	1966	9	14.6	8.9	0	76	72.2	
34021	36	1966	10	11.2	6.1	1	136	75.1	
34022	36	1966	11	6.8	2.1	7	102	46.1	
34023	36	1966	12	5.7	0.8	13	137.8	29.5	
34024	36	1967	1	5.9	2.3	7	101.3	27.7	
34025	36	1967	2	7.2	2.8	2	57.3	68.8	
34026	36	1967	3	8.3	1.8	6	87.6	116.5	
34027	36	1967	4	9.9	2.6	6	43.9	147.4	
34028	36	1967	5	10.5	5.1	2	60.8	173.4	
34029	36	1967	6	14.4	7.6	0	33.3	218.4	
34030	36	1967	7	16.6	9.7	0	33.9	155.3	
34031	36	1967	8	15.5	9.7	0	68	110	
34032	36	1967	9	14.3	9.7	0	90.6	86.6	
34033	36	1967	10	10.9	5.4	0	91.2	93.4	
34034	36	1967	11	8.6	2.5	4	80.7	48	
34035	36	1967	12	6.2	1.1	13	121.5	31.4	
34036	36	1968	1	5.5	0.1	11	77.5	38.5	
34037	36	1968	2	4.2	-1	19	52.1	94.5	
34038	36	1968	3	7.7	1.7	8	55.4	83.7	
34039	36	1968	4	8.7	3.1	7	65.4	147.5	
34040	36	1968	5	9.1	3.8	5	53.1	152.5	
34041	36	1968	6	14.1	7.8	0	67.9	162.8	
34042	36	1968	7	14.2	8.9	0	74.4	119	
34043	36	1968	8	15.1	9.1	0	56.7	139.6	
34044	36	1968	9	13.7	9	0	43.9	86.1	
34045	36	1968	10	12.2	7.6	0	105.3	43.7	
34046	36	1968	11	8.1	3.4	4	34	34.6	
34047	36	1968	12	6.3	2.1	10	55.6	23.9	
34048	36	1969	1	6.7	2.2	4	140	35.7	
34049	36	1969	2	3.1	-2.4	19	50.1	54.4	
34050	36	1969	3	5.7	0	14	18.7	103.9	
34051	36	1969	4	9.1	2.5	6	56	143.9	
34052	36	1969	5	10.3	5	1	50.2	89.4	
34053	36	1969	6	15.2	8.2	0	35.1	205.7	
34054	36	1969	7	17.4	9.9	0	40.6	146.8	
34055	36	1969	8	16.2	11.1	0	59.4	131.7	
34056	36	1969	9	14.6	7.9	0	89.1	106.3	
34057	36	1969	10	13.7	7.8	0	73.3	80.4	
34058	36	1969	11	5.6	-0.1	13	83.1	55.5	
34059	36	1969	12	5.9	1.5	6	93	39	
34060	36	1970	1	5.2	1.4	9	51.8	28.3	
34061	36	1970	2	4	-2.1	17	97.7	77.6	
34062	36	1970	3	5.9	-0.2	15	69	112.1	
34063	36	1970	4	8.5	1.5	7	59.9	173.3	
34064	36	1970	5	12.2	6.4	0	37.2	105.1	
34065	36	1970	6	15.3	8.9	0	19.7	247.9	
34066	36	1970	7	14.4	8.5	0	68.3	107.2	
34067	36	1970	8	16.1	10.7	0	96.9	107.3	
34068	36	1970	9	14.4	8.7	0	68.5	106.5	
34069	36	1970	10	11.3	5.5	1	105	76.5	
34070	36	1970	11	7.8	2.8	5	168.2	48.7	
34071	36	1970	12	6.7	1.9	6	50.2	26.1	
34072	36	1971	1	6.7	2.8	4	75.2	23.3	
34073	36	1971	2	7.5	2.3	6	29.5	77.9	
34074	36	1971	3	7.9	1.8	10	71.6	91.2	
34075	36	1971	4	9.5	3.2	1	22.1	122.2	
34076	36	1971	5	13.2	6.7	0	57.9	207.4	
34077	36	1971	6	12.8	6.7	0	60.3	134.9	
34078	36	1971	7	15.8	8.7	0	57	159	
34079	36	1971	8	15.4	9.1	0	50.2	134.5	
34080	36	1971	9	15.4	9.1	0	33.2	115.5	
34081	36	1971	10	13.1	6.5	2	53.8	120	
34082	36	1971	11	8.2	2.5	6	90.4	27.3	
34083	36	1971	12	9.3	4.1	2	39	15.9	
34084	36	1972	1	6.2	2.4	6	63.2	33.1	
34085	36	1972	2	6.4	2.6	2	68.8	53.7	
34086	36	1972	3	7.9	3	4	21.7	112.8	
34087	36	1972	4	10.1	3.6	0	52.4	148.1	
34088	36	1972	5	11.5	6.1	0	37.1	142.9	
34089	36	1972	6	13.3	7.2	0	65.7	173.6	
34090	36	1972	7	15.7	9.4	0	47	160	
34091	36	1972	8	15	8.8	0	34.9	127.3	
34092	36	1972	9	13.2	6.4	1	24.5	105.3	
34093	36	1972	10	12.5	6.9	0	22.9	110.7	
34094	36	1972	11	8.2	2.1	8	96.6	54.7	
34095	36	1972	12	7.5	2.5	7	27.5	54.9	
34096	36	1973	1	7.4	2.8	2	31.2	44	
34097	36	1973	2	6	-0.6	13	67.2	80.6	
34098	36	1973	3	9.4	2.4	8	14.1	117.9	
34099	36	1973	4	7.9	1.6	9	95.8	124.9	
34100	36	1973	5	11.1	5.1	0	49	159.5	
34101	36	1973	6	15.2	8.4	0	44.3	103.8	
34102	36	1973	7	15.6	9.6	0	54.3	120.9	
34103	36	1973	8	15.9	9.1	0	102.8	156.2	
34104	36	1973	9	14.1	8.2	0	81.9	92.1	
34105	36	1973	10	11.1	4	8	57.3	112.6	
34106	36	1973	11	7.5	1.8	10	161.9	46.6	
34107	36	1973	12	6.3	0.6	10	103	13.7	
34108	36	1974	1	7.5	2.9	0	51.2	46.4	
34109	36	1974	2	7.1	2.1	5	69.2	38.2	
34110	36	1974	3	7.3	2.4	5	35	103.2	
34111	36	1974	4	9.4	3.6	2	15.3	143.6	
34112	36	1974	5	11.7	6.6	0	51.1	161	
34113	36	1974	6	14	7.7	0	56.2	166.7	
34114	36	1974	7	15.7	8.8	0	55.7	154.2	
34115	36	1974	8	16.3	9.5	0	66.8	139.1	
34116	36	1974	9	13.3	6.5	2	65.5	130.7	
34117	36	1974	10	10	4.6	1	71.7	62	
34118	36	1974	11	8.3	3.4	2	114	42.4	
34119	36	1974	12	7.5	2.6	5	81.2	35.4	
34120	36	1975	1	7.2	0.9	12	80.5	53.1	
34121	36	1975	2	7	2.3	2	14.9	110.1	
34122	36	1975	3	6.8	1.2	9	40.2	111.4	
34123	36	1975	4	8.8	2.5	6	58.8	98.8	
34124	36	1975	5	10.1	4.3	0	33.2	148.1	
34125	36	1975	6	14.9	6.9	1	22.2	200.9	
34126	36	1975	7	16.1	10	0	46.2	114.8	
34127	36	1975	8	17.6	11	0	58.6	175	
34128	36	1975	9	14.2	7.4	0	92.1	114.4	
34129	36	1975	10	12.4	7.5	1	22.4	104.5	
34130	36	1975	11	8.7	3.7	3	70.6	35.3	
34131	36	1975	12	8	3	3	82.6	29.7	
34132	36	1976	1	5.9	1	9	134.4	26.5	
34133	36	1976	2	7	2.7	3	57.2	72.2	
34134	36	1976	3	6.5	2.1	4	75.2	90.3	
34135	36	1976	4	9.9	3.8	3	14.5	102.1	
34136	36	1976	5	12	6.3	0	29.5	179.5	
34137	36	1976	6	16.1	8.7	0	23.3	138.2	
34138	36	1976	7	17.8	10.9	0	34.1	194.3	
34139	36	1976	8	17.3	9.5	0	20.8	214.3	
34140	36	1976	9	13.3	9.1	0	93.5	71.6	
34141	36	1976	10	11.9	7.4	0	84.1	74.4	
34142	36	1976	11	8.6	3.1	4	32.9	92.7	
34143	36	1976	12	4.5	-0.7	15	63.9	26.4	
34144	36	1977	1	5.2	0.2	13	77.7	58	
34145	36	1977	2	5.3	0.6	12	60.6	77.1	
34146	36	1977	3	7.9	3.1	4	46.2	88.4	
34147	36	1977	4	8.3	2.4	6	74.4	148.4	
34148	36	1977	5	11.1	4.8	3	70.4	196.2	
34149	36	1977	6	12.9	6.5	0	60.3	164.2	
34150	36	1977	7	15.1	9.3	0	33.2	132.3	
34151	36	1977	8	15	9.6	0	83.3	142.8	
34152	36	1977	9	13.1	7.6	0	62.4	110.5	
34153	36	1977	10	12.4	7.8	0	31.3	71.6	
34154	36	1977	11	7.4	2.1	6	111.2	51.2	
34155	36	1977	12	7.6	2.5	5	41.6	25.7	
34156	36	1978	1	5.1	-0.2	16	92.4	41.5	
34157	36	1978	2	4.1	-1.6	12	72.2	68.9	
34158	36	1978	3	8.1	2	8	94.6	126.2	
34159	36	1978	4	7.6	2.1	8	35.3	121	
34160	36	1978	5	12.1	6	0	21.2	198.5	
34161	36	1978	6	13.9	8.3	0	29.9	140.3	
34162	36	1978	7	14	8.9	0	50.6	100.6	
34163	36	1978	8	14.8	9.8	0	41.8	106	
34164	36	1978	9	13.9	7.6	0	113.7	128.6	
34165	36	1978	10	12.7	6.6	0	55.5	75.8	
34166	36	1978	11	9.2	3.4	6	69.3	53.5	
34167	36	1978	12	5.8	3.3	5	63.4	17.9	
34168	36	1979	1	3.4	-2.1	20	66.5	27.1	
34169	36	1979	2	3.7	-1	15	23.9	92.6	
34170	36	1979	3	5.9	0.1	12	71.6	107.7	
34171	36	1979	4	8.6	3.1	3	87	99.3	
34172	36	1979	5	10.5	3.6	8	67.8	167.8	
34173	36	1979	6	13.7	8.1	0	59.7	170.2	
34174	36	1979	7	15.2	9.3	0	86.9	92.3	
34175	36	1979	8	14.7	9.2	0	72	105.8	
34176	36	1979	9	14.4	7.4	0	56.9	155.5	
34177	36	1979	10	11.7	8.3	0	104.5	78.8	
34178	36	1979	11	7.7	2.3	5	131.1	41.8	
34179	36	1979	12	6.1	2.2	4	107.1	35.3	
34180	36	1980	1	5.1	1.7	5	76.3	36.8	
34181	36	1980	2	6.4	1.6	5	58.2	59.1	
34182	36	1980	3	5.9	1.5	9	71.8	75.6	
34183	36	1980	4	10	3.7	0	15.3	141.5	
34184	36	1980	5	11	4.8	2	9.5	165.6	
34185	36	1980	6	14.5	8.9	0	55.7	123.4	
34186	36	1980	7	14.4	9.5	0	58.6	100.9	
34187	36	1980	8	15	10.2	0	65.8	91.7	
34188	36	1980	9	14.8	9.3	0	98.7	104.7	
34189	36	1980	10	10	5.1	0	116.2	85.7	
34190	36	1980	11	7.7	3.1	5	134.6	35.8	
34191	36	1980	12	7	2	3	111.3	19.4	
34192	36	1981	1	6.2	-0.5	16	97.6	42.3	
34193	36	1981	2	5.7	1.4	6	58.5	78.9	
34194	36	1981	3	7.3	2	6	72.8	98	
34195	36	1981	4	9.1	2.2	9	30.5	157.9	
34196	36	1981	5	11.3	6.2	1	43.4	175.2	
34197	36	1981	6	13.6	7.8	0	85.5	130.3	
34198	36	1981	7	15.8	9.9	0	63.9	121.6	
34199	36	1981	8	15.9	9.9	0	61.9	113	
34200	36	1981	9	14.7	9.4	0	103.2	95.5	
34201	36	1981	10	8.9	2.6	4	130.9	91.3	
34202	36	1981	11	8.1	2.8	6	125.3	53	
34203	36	1981	12	3.9	-1.7	17	71.6	28.8	
34204	36	1982	1	4.8	0.1	10	80.8	35.3	
34205	36	1982	2	6.8	2.3	3	26.1	78.3	
34206	36	1982	3	8	2.2	5	92.4	120.6	
34207	36	1982	4	9.8	3.9	3	36.3	103.9	
34208	36	1982	5	12.1	4.3	5	61.7	225.7	
